Data are continuously updated and reviewed.
The format of this file is as follows:
POS.  1-8   = Date CCYYMMDD
20001015       1.5     1
20001016       0.0     1
20001017       0.0     1
20001018       0.0     1
20001019       0.0     1
20001020       0.0     1
20001021       0.0     1
20001022       0.0     1
20001023       4.0     1
20001024       0.0     1
20001025       0.0     1
20001026       0.0     1
20001027       0.0     1
20001028       0.0     1
20001029       0.0     1
20001030       0.0     1
20001031       0.0     1
20001101       0.0     1
20001102       0.0     1
20001103       0.0     1
20001104       0.0     1
20001105       0.0     1
20001106       0.0     1
20001107       0.0     1
20001108       0.0     1
20001109       0.0     1
20001110       0.0     1
20001111       0.0     1
20001112       2.0     1
20001113       0.0     1
20001114       0.0     1
20001115       0.0     1
20001116       0.0     1
20001117       5.2     1
20001118      24.0     1
20001119      13.5     1
20001120       0.0     1
20001121       0.0     1
20001122       0.0     1
20001123       0.6     1
20001124       0.0     1
20001125       0.0     1
20001126       0.0     1
20001127       0.0     1
20001128       0.0     1
20001129       0.0     1
20001130       0.0     1
20001201       0.0     1
20001202       0.0     1
20001203       5.5     1
20001204       0.0     1
20001205       0.0     1
20001206       0.0     1
20001207       0.0     1
20001208       0.0     1
20001209       0.0     1
20001210       0.0     1
20001211       0.0     1
20001212       0.0     1
20001213       0.0     1
20001214       0.0     1
20001215       0.0     1
20001216       0.0     1
20001217       0.0     1
20001218       0.0     1
20001219       0.0     1
20001220       0.0     1
20001221       0.0     1
20001222       0.0     1
20001223       0.0     1
20001224       1.5     1
20001225       0.0     1
20001226       0.0     1
20001227       0.0     1
20001228      15.5     1
20001229       0.0     1
20001230       0.0     1
20001231      14.0     1
20010101       0.0     1
20010102       0.0     1
20010103       0.0     1
20010104       0.0     1
20010105       0.0     1
20010106       0.0     1
20010107       0.0     1
20010108       0.0     1
20010109       0.0     1
20010110       0.0     1
20010111       0.0     1
20010112       9.3     1
20010113       4.5     1
20010114       0.0     1
20010115       0.0     1
20010116       0.0     1
20010117       0.0     1
20010118       0.0     1
20010119       0.0     1
20010120       0.0     1
20010121       0.0     1
20010122       0.0     1
20010123       0.0     1
20010124       0.0     1
20010125       0.0     1
20010126       0.0     1
20010127       0.0     1
20010128       0.0     1
20010129       0.0     1
20010130       0.0     1
20010131       0.0     1
20010201      21.0     1
20010202       5.0     1
20010203       0.0     1
20010204       0.0     1
20010205       0.0     1
20010206       0.0     1
20010207       0.0     1
20010208       0.0     1
20010209       0.0     1
20010210       0.0     1
20010211       0.0     1
20010212       0.0     1
20010213       3.5     1
20010214       0.0     1
20010215       0.0     1
20010216       0.0     1
20010217       0.0     1
20010218       0.0     1
20010219       0.0     1
20010220       0.0     1
20010221       0.0     1
20010222       0.0     1
20010223       0.0     1
20010224       0.0     1
20010225       0.0     1
20010226       0.0     1
20010227       0.0     1
20010228       0.0     1
20010301       0.0     1
20010302       0.0     1
20010303       0.0     1
20010304       0.0     1
20010305       0.0     1
20010306       0.0     1
20010307       0.0     1
20010308       0.0     1
20010309       0.2     1
20010310       0.0     1
20010311       0.0     1
20010312       0.0     1
20010313       0.0     1
20010314       0.0     1
20010315       0.0     1
20010316       0.0     1
20010317       0.0     1
20010318       0.0     1
20010319       0.0     1
20010320       0.0     1
20010321       0.0     1
20010322       0.0     1
20010323       0.0     1
20010324       0.0     1
20010325       0.0     1
20010326       0.0     1
20010327       0.0     1
20010328       0.0     1
20010329       0.0     1
20010330       0.0     1
20010331       0.0     1
20010401       0.0     1
20010402       5.0     1
20010403       0.0     1
20010404       0.0     1
20010405       0.0     1
20010406       3.0     1
20010407       6.3     1
20010408      28.0     1
20010409       0.0     1
20010410       0.0     1
20010411       0.0     1
20010412       0.0     1
20010413       0.0     1
20010414       0.0     1
20010415       0.0     1
20010416       0.0     1
20010417       0.0     1
20010418       0.0     1
20010419       0.0     1
20010420       0.0     1
20010421       0.0     1
20010422       5.5     1
20010423       0.0     1
20010424      17.0     1
20010425       0.0     1
20010426       0.0     1
20010427       0.0     1
20010428       0.0     1
20010429       0.0     1
20010430       0.0     1
20010501       0.0     1
20010502       0.0     1
20010503       0.0     1
20010504      95.0     1
20010505       1.6     1
20010506       0.0     1
20010507      16.0     1
20010508       5.0     1
20010509      15.0     1
20010510       0.0     1
20010511       0.0     1
20010512       0.0     1
20010513       0.0     1
20010514       0.0     1
20010515       0.0     1
20010516       0.0     1
20010517       0.0     1
20010518       0.0     1
20010519      35.0     1
20010520       2.0     1
20010521       0.4     1
20010522       0.0     1
20010523       0.0     1
20010524      19.5     1
20010525     150.0     1
20010526       2.0     1
20010527       0.0     1
20010528       0.5     1
20010529       6.0     1
20010530       0.0     1
20010531      27.0     1
20010601       0.0     1
20010602      40.5     1
20010603      30.1     1
20010604       0.0     1
20010605       0.0     1
20010606      16.0     1
20010607       0.0     1
20010608       0.0     1
20010609       0.0     1
20010610       0.0     1
20010611       0.0     1
20010612       0.0     1
20010613       0.0     1
20010614       3.5     1
20010615       0.0     1
20010616       0.0     1
20010617      17.5     1
20010618       0.0     1
20010619       0.0     1
20010620       0.0     1
20010621       0.0     1
20010622       0.0     1
20010623       0.0     1
20010624       0.0     1
20010625       3.5     1
20010626       0.0     1
20010627       4.0     1
20010628       3.5     1
20010629       5.0     1
20010630      34.5     1
20010701       0.0     1
20010702      96.5     1
20010703     133.7     1
20010704      33.5     1
20010705      17.0     1
20010706       0.0     1
20010707      19.5     1
20010708      33.0     1
20010709      20.0     1
20010710      20.0     1
20010711       0.0     1
20010712       0.0     1
20010713       0.0     1
20010714       0.0     1
20010715       1.5     1
20010716       8.0     1
20010717      28.0     1
20010718      40.5     1
20010719      68.5     1
20010720      13.0     1
20010721      14.0     1
20010722      22.0     1
20010723       0.0     1
20010724       0.0     1
20010725       0.0     1
20010726       0.0     1
20010727       0.0     1
20010728       0.0     1
20010729       0.0     1
20010730       0.0     1
20010731       0.0     1
20010801       0.8     1
20010802       0.0     1
20010803       0.0     1
20010804       0.0     1
20010805       0.0     1
20010806       0.0     1
20010807       0.0     1
20010808       0.0     1
20010809      17.5     1
20010810       0.4     1
20010811       0.0     1
20010812       0.0     1
20010813       2.5     1
20010814       3.0     1
20010815      10.7     1
20010816      40.0     1
20010817      41.0     1
20010818       1.0     1
20010819      25.0     1
20010820      11.0     1
20010821      28.5     1
20010822      45.5     1
20010823      76.8     1
20010824      32.2     1
20010825      11.0     1
20010826      13.3     1
20010827       0.0     1
20010828      23.5     1
20010829      92.0     1
20010830       0.0     1
20010831       0.0     1
20010901       0.0     1
20010902       3.0     1
20010903      66.0     1
20010904      42.5     1
20010905      16.0     1
20010906       1.0     1
20010907       0.0     1
20010908       0.0     1
20010909      80.0     1
20010910      39.0     1
20010911       3.8     1
20010912       0.0     1
20010913       0.0     1
20010914       0.0     1
20010915       0.0     1
20010916       0.0     1
20010917       0.0     1
20010918       0.4     1
20010919       0.0     1
20010920       0.0     1
20010921       0.0     1
